CUST_ID,TARGET_xgboost,TARGET_gbm,TARGET_rf,TARGET_glm,TARGET_deeplearning,submission$TARGET
93596,0,0,0,0,0,0
93775,0,0,0,0,0,0
93828,0,0,0,0,0,0
93832,0,0,0,0,0,0
93924,0,0,0,0,0,0
93944,0,0,0,0,0,0
93956,0,0,0,0,0,0
93962,0,0,0,0,0,0
93977,0,0,0,0,0,0
94021,0,0,0,0,0,0
94028,0,0,0,0,0,0
94069,0,0,0,0,0,0
94106,0,0,0,0,0,0
94127,0,0,0,0,0,0
94139,0,0,0,0,0,0
94145,0,0,0,0,0,0
94170,0,0,0,0,0,0
94181,0,0,0,0,0,0
94306,0,0,0,1,1,0
94394,1,0,0,1,0,0
94404,0,0,0,0,0,0
94416,0,0,0,1,0,0
94420,0,0,0,0,0,0
94465,0,0,0,0,0,0
94648,0,0,0,0,0,0
94797,0,0,0,0,0,0
94798,1,1,1,1,1,1
94820,0,0,0,1,0,0
94827,0,0,0,0,0,0
94841,0,0,0,0,0,0
94880,0,0,0,0,0,0
94910,0,0,0,0,0,0
95008,1,1,1,1,1,0
95032,0,0,0,0,0,0
95196,0,0,0,0,0,0
95215,0,0,0,1,0,0
95242,1,1,1,1,1,1
95281,0,0,0,0,0,0
95284,0,0,0,1,0,0
95415,0,0,0,0,0,0
95436,0,1,1,1,0,0
95480,0,0,0,0,0,0
95531,0,0,0,0,0,0
95578,0,0,0,0,0,0
95586,0,0,0,1,0,0
95587,0,0,0,0,0,0
95645,0,0,0,0,0,0
95684,0,0,0,1,0,0
95694,0,0,0,0,0,0
95761,0,0,0,0,0,0
95923,0,0,0,0,0,0
95925,0,0,0,0,0,0
95931,0,0,0,0,0,0
96109,0,0,0,0,0,0
96201,1,0,0,1,0,0
96202,0,1,1,1,0,0
96295,0,0,0,0,0,0
96310,0,0,0,0,0,0
96368,0,0,0,0,0,0
96405,1,1,1,1,1,1
96425,0,0,0,0,0,0
96434,1,1,1,1,0,0
96499,0,0,0,0,0,0
96500,0,0,0,0,0,0
96605,0,0,0,0,0,0
96722,1,1,1,1,0,0
96734,0,0,0,0,0,0
96872,0,0,0,0,0,0
96886,1,1,1,1,0,0
96898,0,0,0,0,0,0
96911,0,0,0,0,0,0
96925,1,1,1,1,0,1
97036,1,1,1,1,0,0
97077,0,0,0,0,0,0
97186,0,0,0,0,0,0
97220,0,0,0,0,0,0
97244,1,1,1,1,0,0
97253,0,0,0,0,0,0
97280,0,0,0,0,0,0
97307,0,0,0,0,0,0
97315,0,0,0,0,0,0
97379,1,1,1,1,1,1
97382,0,0,0,0,0,0
97469,0,0,0,0,0,0
97598,0,0,0,0,0,0
97605,0,0,0,1,0,0
97687,0,0,0,0,0,0
97796,0,0,0,0,0,0
98005,1,1,1,1,1,1
98010,0,0,0,0,0,0
98110,0,0,0,0,0,0
98172,1,1,1,1,0,1
98286,0,0,0,0,0,0
98366,0,0,0,0,0,0
98372,0,0,0,0,0,0
98375,0,0,0,0,0,0
98381,0,0,0,0,0,0
98409,0,0,0,0,0,0
98636,0,0,0,0,0,0
98662,0,0,0,0,0,0
98728,0,0,0,1,0,0
98806,0,0,0,0,0,0
98819,0,0,0,0,0,0
98857,0,0,0,0,0,0
98912,0,0,0,0,0,0
98947,0,0,0,0,0,0
98970,0,0,0,0,0,0
99091,0,0,0,0,0,0
99097,0,0,0,0,0,0
99121,0,0,0,0,0,0
99203,0,0,0,0,0,0
99244,0,0,0,0,0,0
99254,1,1,1,1,0,1
99367,0,0,0,0,0,0
99392,0,0,0,1,0,0
99422,0,0,0,0,0,0
99606,0,0,0,0,0,0
99627,1,1,1,1,0,0
99643,0,0,0,0,0,0
99654,0,0,0,0,0,0
99692,0,0,0,0,0,0
99734,1,1,1,1,0,0
99796,0,0,0,0,0,0
99840,0,0,0,0,0,0
99855,0,0,0,0,0,0
99856,0,0,0,0,0,0
99901,0,0,0,0,0,0
99934,0,0,0,0,0,0
99975,1,0,0,1,0,0
100020,0,0,0,0,0,0
100025,0,0,0,0,0,0
100175,0,0,0,0,0,0
100212,0,0,0,0,0,0
100290,0,0,0,0,0,0
100363,0,0,0,1,0,0
100385,0,0,0,0,0,0
100539,0,0,0,0,0,0
100583,1,0,0,1,0,0
100617,0,0,0,0,0,0
100691,0,0,0,0,0,0
100842,0,0,0,0,0,0
100884,0,0,0,0,0,0
101053,0,0,0,0,0,0
101106,0,0,0,1,0,0
101133,1,1,1,1,0,0
101157,0,0,0,0,0,0
101194,0,0,0,0,0,0
101327,0,0,0,0,0,0
101416,0,0,0,0,0,0
101725,0,0,0,1,0,0
101726,0,0,0,0,0,0
101752,1,1,1,1,1,1
101886,0,0,0,0,0,0
101927,0,0,0,0,0,0
101941,0,0,0,0,0,0
102009,0,0,0,0,0,0
102154,1,1,1,1,0,0
102163,0,0,0,0,0,0
102189,0,0,0,0,0,0
102204,1,1,1,1,1,0
